Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,tag
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,74.28571428571429,6339.910757999994,10081.1341,1770.2575819999997,-36.600892420000065,34.71406539653857,-77.65438444602994,7.683097131469093,-77.75501800493517,-10.107172031961747,-2.9319783885919195,-1.799130175584836,-39.906974032352636,0.09523752330898788,-43.162182203290065,-43.162182203290065,103 days 08:00:00,103 days 08:00:00,61,40.98360655737705,6.267224175615316,-5.001432362342451,-0.38042905543642647,4 days 08:00:00,1 days 07:00:00,0.6966172340246265,-0.3510643002973132,-1.3532928822608787,-0.22589157160988127,ADXReversalStrategy_26p,BNBUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,1.3533834586466165,9760.7254,10050.734799999998,76.6746,-2.3927460000000065,34.71406539653857,-7.654849006877374,3.9908215835304337,-7.676997222832316,-1.9181135629986248,-1.8021344942757722,-2.6529090885387845,-3.113077537349279,0.020750422894032415,-2.885454703272039,-1.524303351636025,92 days,46 days 04:00:00,2,50.0,0.26612015171907366,-1.9984431841649664,-0.8726280447623358,0 days 20:00:00,0 days 14:00:00,0.13316373156251118,-0.8661615162229463,-0.7569832402234633,-3.114942528735625,RSI7LongStrategy_4p,BNBUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,2.1052631578947367,9838.419699999999,10092.426999999998,76.8303,-1.6158030000000145,34.71406539653857,-5.215680627398345,4.038971139044339,-5.23097227209075,-1.2913389197013245,-1.2697319037640078,-2.0723371331190936,-2.450630817446794,0.024048690578603975,-2.5168108721519533,-1.0187389792186474,70 days 12:00:00,23 days 02:00:00,2,50.0,1.0598923283983819,-1.9984431841649664,-0.48102301659394,1 days 16:00:00,1 days,0.5303589998437956,-0.46927542788329224,-0.2895950794464425,-0.40764790764791714,RSI7LongStrategy_9p,BNBUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,4.661654135338346,9922.897399999998,10235.684799999999,79.5226,-0.7710260000000199,34.71406539653857,-2.513063760513956,4.864263149339907,-2.520537023504632,-0.5166381183252772,-0.5613413081066387,-0.8223773890803624,-2.0698984545964603,0.03741631640545202,-3.055852208344678,-1.3430672913217734,88 days 12:00:00,18 days 09:00:00,2,50.0,2.0769607243362076,-1.9984431841649664,0.018503618149567913,4 days 12:00:00,2 days 10:00:00,1.0392893532292484,0.03925877008562062,0.005975603733513399,0.005940108001959432,RSI7LongStrategy_26p,BNBUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,43.007518796992485,7960.057299999989,10000.0,1820.9127000000003,-20.399427000000113,34.71406539653857,-52.77370439895612,11.396550543004553,-52.88030102471934,-4.630673483157564,-2.8760110555895984,-2.3183506232848567,-31.46671233097,0.3188127119237793,-22.763469800000045,-22.763469800000045,109 days 08:00:00,109 days 08:00:00,56,51.78571428571429,4.670364301021057,-3.9518194176598853,-0.02791072144262552,0 days 20:00:00,0 days 17:00:00,0.9828125690950907,-0.01164967605517403,-0.2011257775136587,-0.038856183177865544,PsarStrategy_4p,BNBUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,57.74436090225564,8770.139520000002,10000.0,1891.3564800000001,-12.298604799999975,34.71406539653857,-35.04853527052838,18.80255220181271,-35.132903616466024,-1.864030738717983,-1.7366258851739544,-1.857312900497029,-29.11458144781086,0.4844139243192083,-18.870560400000002,-18.870560400000002,109 days 08:00:00,109 days 08:00:00,55,45.45454545454545,5.405269128955004,-3.9518194176598853,0.14931434962914825,1 days 16:00:00,1 days,1.2391627630904103,0.17185590935974343,0.45481591206424365,0.06882529458282222,PsarStrategy_9p,BNBUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 16:00:00,61.503759398496236,8457.371419999996,10000.0,1864.38298,-15.426285800000041,34.71406539653857,-42.35932864454739,16.864275579393475,-42.45490189282892,-2.511778726879109,-2.0629067541442354,-2.218991966197038,-32.78355587293854,0.5000068379968322,-19.089446600000016,-19.089446600000016,109 days 08:00:00,109 days 08:00:00,55,45.45454545454545,5.6261538461538585,-3.9518194176598853,0.07893973618005035,2 days 08:00:00,1 days 02:00:00,1.1387427348856116,0.09969678625016964,0.21997060477605057,0.03483111114993487,PsarStrategy_26p,BNBUSDT_f4h
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,30.357142857142854,8232.72525320001,10000.0,540.6099468000001,-17.67274746799991,29.933188904207114,-46.94055570548996,9.676635094063558,-47.24263675581691,-4.8509172092566715,-2.9765861281138597,-2.2547488571304792,-10.444518842015757,-0.24147873616526777,-20.81852954799993,-20.81852954799993,102 days,102 days,16,18.75,5.0011799629864235,-2.001415408525764,-0.8837220970191906,5 days,2 days,0.4322992137548914,-0.8572555958309503,-1.6428379185329818,-0.29222600111449093,ADXReversalStrategy_4p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,31.25,8041.422727200006,10000.0,534.9494728,-19.585772727999938,29.933188904207114,-50.85417155927301,9.231277376386954,-51.1676909155192,-5.5088986589607725,-3.113365457090437,-2.2371620414357167,-11.93420029487023,-0.2556216932855516,-22.73155480799993,-22.73155480799993,102 days,102 days,16,12.5,5.0011799629864235,-2.0015371168510265,-1.036331046881911,6 days,2 days,0.3822340151144847,-1.0101365596936356,-1.9200068521277096,-0.23764977302944684,ADXReversalStrategy_9p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,31.25,8041.422727200006,10000.0,534.9494728,-19.585772727999938,29.933188904207114,-50.85417155927301,9.231277376386954,-51.1676909155192,-5.5088986589607725,-3.113365457090437,-2.2371620414357167,-11.93420029487023,-0.2556216932855516,-22.73155480799993,-22.73155480799993,102 days,102 days,16,12.5,5.0011799629864235,-2.0015371168510265,-1.036331046881911,6 days,2 days,0.3822340151144847,-1.0101365596936356,-1.9200068521277096,-0.23764977302944684,ADXReversalStrategy_26p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,0.0,10000.0,10000.0,0.0,29.933188904207114,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSI7LongStrategy_4p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,0.0,10000.0,10000.0,0.0,29.933188904207114,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSI7LongStrategy_9p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,0.0,10000.0,10000.0,0.0,29.933188904207114,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSI7LongStrategy_26p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,39.285714285714285,10663.539860000003,11625.287060000002,323.98661999999996,6.635398600000025,29.933188904207114,23.290228868682217,29.06852666983427,23.523001441485402,0.8012180711192199,1.5421653262747423,2.8152470450813887,-4.7354369973777946,0.3798738461767983,-8.272889908320247,-4.0617186645482475,30 days,16 days,8,75.0,8.130000987849462,-5.000000000000004,1.4780796122984663,5 days,5 days,2.4910225050871455,1.5694832644632062,0.8914976460814468,0.4272427167852614,PsarStrategy_4p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,58.03571428571429,10671.447240000001,11633.194440000003,321.38924000000003,6.714472400000012,29.933188904207114,23.588422533212917,32.60847479086736,23.8244528801431,0.7233831905507986,1.3860596644600236,2.8532311387206812,-7.547838838200436,0.47647149402768374,-8.26726661331384,-4.20821627252114,44 days,16 days,8,62.5,8.7678694909753,-5.000000000000004,1.464547881823286,10 days,8 days,2.1348443295411714,1.5727397454257608,0.8314141804250759,0.3187356487404788,PsarStrategy_9p,BNBUSDT_f1d
2025-05-12 00:00:00+00:00,2025-08-31 00:00:00+00:00,111 days,59.82142857142857,10536.425659999997,11498.172859999999,318.46082,5.364256599999972,29.933188904207114,18.564825820038777,31.67894551582146,18.74686060752808,0.5860304223436642,1.0701652317226225,2.219518563657858,-9.135499094649916,0.4844039751679095,-8.364348072603267,-4.229033470255428,44 days,16 days,8,62.5,8.7678694909753,-5.000000000000004,1.3222230554843284,12 days,8 days,2.0304952754295145,1.428126162287588,0.7456050471925004,0.29972564309079563,PsarStrategy_26p,BNBUSDT_f1d
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,58.898944193061844,3089.8527863516124,10000.0,7277.977609448402,-69.10147213648388,6.289831440472337,-97.75985960549419,0.6026278093061825,-97.93678931598136,-162.22261584318034,-3.186678771326397,-1.4130579751528547,-69.0291874249986,-0.011492312976808541,-69.18319087008388,-69.18319087008388,110 days 02:00:00,110 days 02:00:00,291,52.92096219931272,3.6064277415929658,-2.603660711888023,-0.007854708371568542,0 days 05:00:00,0 days 05:00:00,0.985333174130286,-0.004392823988030908,0.36275604031238234,0.03336067538078208,ADXReversalStrategy_4p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,74.81146304675717,3540.328088897991,10198.535261757193,6220.528805381997,-64.59671911102008,6.289831440472337,-96.59166966479418,0.9650336619540307,-96.76515615288916,-100.09150299401195,-3.3231743019920033,-1.4707973610444587,-64.46590419217577,-0.02079784173588107,-65.67299631011132,-14.549244499517036,101 days 17:00:00,22 days 01:00:00,240,54.58333333333333,3.6064277415929658,-3.5450183853764528,-0.03771937167813544,0 days 10:00:00,0 days 08:00:00,0.9191911541410468,-0.03234241753499123,-0.2137283031957339,-0.022171081043034224,ADXReversalStrategy_9p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,91.289592760181,4129.735856448798,10508.601920523586,5847.245840931199,-58.70264143551203,6.289831440472337,-94.34466500794618,1.8641064955425266,-94.61918072066777,-50.61119910989219,-3.090284712391377,-1.5455635263948646,-58.681203358068174,-0.0034083707404157036,-61.04224342561431,-7.054329838070834,95 days 14:00:00,10 days,203,58.620689655172406,3.6064277415929658,-3.8565124389814187,-0.040738004151585905,1 days 03:00:00,0 days 12:00:00,0.9285522394026984,-0.0334427061925823,-0.021515766960782733,-0.0024713821810412595,ADXReversalStrategy_26p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,3.808446455505279,9250.880385519997,10166.35976874,660.95677448,-7.491196144800033,6.289831440472337,-22.589446909272926,5.566691393402828,-22.686583080785805,-4.057966449522247,-3.210778435125234,-2.508548509839369,-7.760239246534445,0.0427742943957506,-9.00498707546198,-2.522883451751606,74 days 21:00:00,24 days 22:00:00,17,47.05882352941176,1.2140084149191654,-1.4339174098917606,-0.060474100456042734,0 days 05:00:00,0 days 05:00:00,0.8084876872215048,-0.05827716190325685,-0.3224730799392394,-0.10101032564154522,RSI7LongStrategy_4p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,6.4479638009049784,9222.067905279995,10235.78402972,660.8719547200001,-7.779320947200049,6.289831440472337,-23.379432799187107,5.63433482484054,-23.479426854975095,-4.149457482738218,-3.379844700101735,-2.3606887480657246,-8.192421329562228,0.06567749649125033,-9.903649016984339,-2.042158152237337,79 days 23:00:00,16 days 15:00:00,17,47.05882352941176,1.609726593017502,-1.2630461614731026,-0.07939556170311057,0 days 10:00:00,0 days 10:00:00,0.8144106720002903,-0.07567754997108253,-0.3275522303661028,-0.09954805409697887,RSI7LongStrategy_9p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,13.800904977375566,9475.9750228916,10340.795288799998,665.4644513083998,-5.240249771084,6.289831440472337,-16.221483044645414,9.32206157335764,-16.294166460573813,-1.7401175605840506,-1.8684372004601384,-1.7504562294226744,-6.235817138092367,0.15828204244112543,-9.267002951565084,-1.5941792885454455,79 days 23:00:00,12 days 11:00:00,17,58.82352941176471,3.323129105250633,-2.0000091598587066,0.0806585547270311,1 days 03:00:00,0 days 21:00:00,1.1652403001709977,0.09168007407114778,0.22774882656673873,0.0774527436022413,RSI7LongStrategy_26p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,41.17647058823529,4381.156525200004,10082.456156799999,5679.295999599997,-56.18843474799996,6.289831440472337,-93.4129418376199,1.4914552221842998,-93.45874444252487,-62.63207935992383,-3.7727616704516294,-1.651959994060509,-58.63280093396363,0.38862189060190516,-56.54673368209806,-56.54673368209806,109 days 21:00:00,109 days 21:00:00,215,44.651162790697676,2.9801231450522714,-2.192250952084407,0.013228733876347043,0 days 05:00:00,0 days 05:00:00,1.0593550546890667,0.016351979302905415,0.07922587990541613,0.006988268682974752,PsarStrategy_4p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,56.07088989441931,4091.454512220012,10082.456156799999,5603.54828472,-59.08545487779987,6.289831440472337,-94.73488799144546,1.3204754372627212,-94.7822466020408,-71.7430141584656,-3.5728599843496385,-1.5943249749517825,-62.23176389921596,0.5002215164576524,-59.42006145535702,-59.42006145535702,109 days 21:00:00,109 days 21:00:00,215,39.53488372093023,3.9039777591526548,-2.192250952084407,-0.019226818156958814,0 days 10:00:00,0 days 06:00:00,0.9481091960346817,-0.015860244952826185,-0.35895386090332176,-0.028906674954264522,PsarStrategy_9p,BTCUSDT_f1h
2025-05-13 05:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 11:00:00,59.087481146304675,4256.26134988001,10082.456156799999,5760.603162300001,-57.437386501199896,6.289831440472337,-94.00480103284666,1.5963925415186302,-94.05494206756195,-58.88576812280829,-3.5447530925562334,-1.626789553649403,-60.739527452808204,0.5249967320841797,-57.78547128112803,-57.78547128112803,109 days 21:00:00,109 days 21:00:00,215,39.53488372093023,5.909657703953242,-2.192250952084407,-0.00014790788688268108,0 days 21:00:00,0 days 07:00:00,1.0132833435173632,0.004060008053040037,0.022228006409136393,0.0018519769310802459,PsarStrategy_26p,BTCUSDT_f1h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,56.77710843373494,7014.952615287987,10002.0109024,2335.6401287119993,-29.850473847120128,6.101855053547684,-68.83372045370514,7.123596620290115,-68.99769792993442,-9.66277628040396,-3.56814296281188,-2.2902303413481038,-30.399261002881033,0.08993775678788604,-30.055370069539546,-30.055370069539546,109 days 08:00:00,109 days 08:00:00,71,43.66197183098591,4.1321199638610695,-3.169966085004694,-0.10174858426846844,0 days 20:00:00,0 days 18:00:00,0.8328091218841006,-0.09236649971841476,-0.6860587811290455,-0.10816970487904287,ADXReversalStrategy_4p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,70.48192771084338,6680.843854712399,10002.0109024,1955.6852602676004,-33.19156145287601,6.101855053547684,-73.45425696806349,7.146697862134974,-73.61309047065139,-10.278069450402102,-3.2916169370623387,-2.200270120590362,-33.915407929409895,0.11862728140568282,-33.38419964015815,-33.38419964015815,109 days 08:00:00,109 days 08:00:00,59,44.06779661016949,6.523972559447855,-4.336664946062651,-0.28100260674939204,1 days 16:00:00,1 days 06:00:00,0.6951257782024615,-0.2635863552493701,-1.1134832082227035,-0.20281788507632453,ADXReversalStrategy_9p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,83.58433734939759,7303.813155535394,10002.0109024,1814.5197718246004,-26.961868444646058,6.101855053547684,-64.41131612262875,10.655711254159364,-64.57729970416415,-6.044769287220161,-2.805575862750517,-2.3703824103246713,-27.879483712273853,0.1503829998541648,-27.173385965940543,-27.173385965940543,109 days 08:00:00,109 days 08:00:00,52,51.92307692307693,3.9771213555554796,-5.000008019168356,-0.19969465819558163,4 days 12:00:00,1 days 18:00:00,0.8082544494772853,-0.17822309729086683,-0.6513137237312355,-0.13083397627324067,ADXReversalStrategy_26p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,0.9036144578313252,10115.55464096,10135.6737624,39.92727904,1.1555464095999923,6.101855053547684,3.85025642090584,2.1859894878816406,3.8680110850140004,1.7613334566567276,inf,19.396941909350833,1.1402555339304683,0.0025059388555343978,-0.19849811578028786,-0.19849811578028786,28 days,28 days,1,100.0,1.5698776548506377,1.5698776548506377,1.5698776548506377,0 days 20:00:00,0 days 20:00:00,,1.5698776548506377,,,RSI7LongStrategy_4p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,1.6566265060240966,10160.59254464,10180.8010424,40.01753536,1.6059254463999968,6.101855053547684,5.378444714822672,2.5068542597719445,5.403427574054809,2.1454955723321403,inf,27.09596537528803,1.5868728993224785,0.0031224188235085947,-0.19849614657863057,-0.14251083035962858,27 days 04:00:00,9 days 07:00:00,1,100.0,2.0255299261148885,2.0255299261148885,2.0255299261148885,1 days 16:00:00,1 days 16:00:00,,2.0255299261148885,,,RSI7LongStrategy_9p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,4.216867469879518,10309.325123359999,10329.8316824,40.315596639999995,3.0932512335999856,6.101855053547684,10.536276372875509,4.292562534008375,10.586390960009107,2.4545423134550783,7.246396239225798,5.7583562712253,2.912974526440266,0.02954457383495281,-1.8297367992886504,-0.5075755828128266,24 days 08:00:00,4 days 16:00:00,1,100.0,3.5302699732154608,3.5302699732154608,3.5302699732154608,4 days 12:00:00,4 days 12:00:00,,3.5302699732154608,,,RSI7LongStrategy_26p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,39.75903614457831,7779.58894014,10496.806623740002,1907.0713710000005,-22.2041105986,6.101855053547684,-56.20404205614676,9.102420321652351,-56.367353091611164,-6.174626096144076,-3.370944392471434,-2.116156375213592,-24.58458419695512,0.3901229343314357,-26.559493766368693,-5.18822824207964,101 days 16:00:00,18 days,53,45.28301886792453,5.756756223049608,-3.388694940386072,-0.07471196800525881,0 days 20:00:00,0 days 16:00:00,0.8902743749464626,-0.06329260349855481,-0.3040087105614465,-0.056315155237868786,PsarStrategy_4p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,54.21686746987952,8304.308836179991,10671.471382679998,1926.55161166,-16.95691163820009,6.101855053547684,-45.71915267734329,13.082096003457478,-45.869015687384675,-3.4947880420125443,-2.5370075750314647,-1.9630227474399358,-20.09633477074993,0.5145030658708526,-23.29017976840444,-3.618755489372219,101 days 16:00:00,13 days 12:00:00,53,41.509433962264154,5.676044176202155,-3.388694940386072,0.05055056425022908,1 days 16:00:00,1 days,1.1071702299925605,0.06506990917809946,0.21156207848976696,0.031266370344651295,PsarStrategy_9p,BTCUSDT_f4h
2025-05-13 04:00:00+00:00,2025-08-31 16:00:00+00:00,110 days 12:00:00,58.13253012048193,8244.021800019997,10671.471382679998,1931.2673604800002,-17.559781999800034,6.101855053547684,-47.00422002179072,12.907857937546261,-47.156264343540485,-3.641519781920226,-2.5770165599699753,-2.0151415730422477,-20.77323152626382,0.5266348509205332,-23.325517497427594,-3.6231727055001133,101 days 16:00:00,13 days 12:00:00,53,41.509433962264154,5.2921857757950885,-3.388694940386072,0.03458559146394258,3 days 04:00:00,1 days 02:00:00,1.0808604466646157,0.04909555499631143,0.1619312550384448,0.024389175633312665,PsarStrategy_26p,BTCUSDT_f4h
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,45.94594594594595,9197.06625717679,10329.42775248,611.2527080232001,-8.029337428232102,3.9793294610413503,-24.060371366826196,14.762840322409657,-24.250142758671966,-1.6297928339916472,-1.7423244386347694,-1.6247904685031986,-7.748125169542115,-0.07066825238853096,-14.808291797151707,-14.808291797151707,93 days,93 days,16,43.75,5.070259291764478,-4.157976279908471,-0.12378955914070788,5 days,3 days,0.9294232887133562,-0.08500209599453246,-0.17020211230020849,-0.04842236429359886,ADXReversalStrategy_4p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,52.25225225225225,9111.302079624194,10457.124085336,564.8453800758,-8.886979203758056,3.9793294610413503,-26.364226566681936,16.39189092924235,-26.56880943412573,-1.6083700581273033,-1.7044624571498102,-1.4204622850587456,-8.754678447646027,-0.03324699736658827,-18.56031437370518,-10.114041328975748,84 days,45 days,15,33.33333333333333,5.070259291764478,-5.000000000000004,-0.21865480583441732,10 days,4 days,0.8900583350087773,-0.166048254700338,-0.25575207749031775,-0.056592060664127086,ADXReversalStrategy_9p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,52.25225225225225,9111.302079624194,10457.124085336,564.8453800758,-8.886979203758056,3.9793294610413503,-26.364226566681936,16.39189092924235,-26.56880943412573,-1.6083700581273033,-1.7044624571498102,-1.4204622850587456,-8.754678447646027,-0.03324699736658827,-18.56031437370518,-10.114041328975748,84 days,45 days,15,33.33333333333333,5.070259291764478,-5.000000000000004,-0.21865480583441732,10 days,4 days,0.8900583350087773,-0.166048254700338,-0.25575207749031775,-0.056592060664127086,ADXReversalStrategy_26p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,0.0,10000.0,10000.0,0.0,3.9793294610413503,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSI7LongStrategy_4p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,0.0,10000.0,10000.0,0.0,3.9793294610413503,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSI7LongStrategy_9p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,0.0,10000.0,10000.0,0.0,3.9793294610413503,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSI7LongStrategy_26p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,43.24324324324324,8591.443336940005,10467.69992578,411.80965306,-14.085566630599953,3.9793294610413503,-39.29975724250225,11.454121573742933,-39.57461421490691,-3.4310581557464674,-2.619444108176254,-2.192546949161412,-15.507547171241622,0.35734174678503566,-17.924248900363715,-9.470573371281866,101 days,52 days,11,36.36363636363637,2.266131117861092,-3.7217867774629987,-0.9815341405688738,5 days,4 days,0.3320148156723044,-0.9612876281924442,-1.531736659039028,-0.7438025354791463,PsarStrategy_4p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,54.95495495495496,9527.384884900002,10744.663035840002,439.5386651,-4.726151150999977,3.9793294610413503,-14.717583609897588,20.670984259699956,-14.840922716233107,-0.7119923959591471,-0.8647601596883413,-1.2990907334370276,-7.018534960543597,0.5760728866475227,-11.329142169276363,-5.114145540566659,49 days,26 days,11,45.45454545454545,8.670803433725304,-3.7217867774629987,-0.04328714167848302,10 days,5 days,1.0126698458901218,0.017537416392666604,-0.027096423443324996,-0.009938391195925877,PsarStrategy_9p,BTCUSDT_f1d
2025-05-13 00:00:00+00:00,2025-08-31 00:00:00+00:00,110 days,56.75675675675676,9421.672020360003,10812.57163584,436.98273964000003,-5.783279796399966,3.9793294610413503,-17.78986795886891,20.123706121457708,-17.93614019358307,-0.8840254300821732,-1.0279385667024257,-1.3829482700016689,-8.122235286936844,0.5877762857878064,-12.863726246859141,-5.497791559962353,49 days,26 days,11,45.45454545454545,7.4584360582223175,-3.7217867774629987,-0.14518219361030482,12 days,5 days,0.9330452438604897,-0.09267779956215043,-0.12536700337613105,-0.04614176987435675,PsarStrategy_26p,BTCUSDT_f1d
